Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA
E0,14/09/2019,Wolves,Chelsea,2,5,A,0,3,11,15,4,6,8,11,7,5,1,2,0,0,2.9,3.3,2.5,2.95,3.4,2.4,2.95,3.35,2.4,3.0,3.3,2.4
E0,14/09/2019,Norwich,Man City,3,2,H,2,1,7,25,3,8,8,7,3,16,3,1,0,0,15.0,9.0,1.14,14.5,8.5,1.16,15.0,8.5,1.15,17.0,8.5,1.14
E0,15/09/2019,Bournemouth,Everton,3,1,H,1,1,13,14,6,5,5,14,7,7,0,4,0,0,2.9,3.5,2.4,3.0,3.5,2.3,2.95,3.5,2.3,3.0,3.4,2.35
E0,15/09/2019,Watford,Arsenal,2,2,D,0,2,31,10,7,4,14,4,7,1,3,3,0,0,3.6,3.6,2.0,3.8,3.8,1.91,3.9,3.7,1.9,3.6,3.7,2.0
E0,16/09/2019,Aston Villa,West Ham,0,0,D,0,0,10,13,5,1,13,12,2,4,2,1,0,1,2.62,3.5,2.6,2.6,3.4,2.7,2.6,3.6,2.55,2.6,3.5,2.62
E0,20/09/2019,Southampton,Bournemouth,1,3,A,0,2,25,6,6,3,8,9,4,5,1,3,0,0,2.05,3.6,3.5,2.0,3.7,3.6,2.1,3.6,3.4,2.1,3.5,3.5
E0,21/09/2019,Leicester,Tottenham,2,1,H,0,1,16,11,7,4,16,13,8,2,1,2,0,0,2.87,3.5,2.37,2.95,3.4,2.4,2.85,3.45,2.4,2.8,3.5,2.45
E0,21/09/2019,Burnley,Norwich,2,0,H,2,0,13,11,6,2,11,10,7,3,0,1,0,0,2.0,3.8,3.5,1.95,3.8,3.6,2.0,3.6,3.6,1.95,3.7,3.7
E0,21/09/2019,Everton,Sheffield United,0,2,A,0,1,16,2,3,1,9,9,12,3,1,3,0,0,1.61,3.75,6.0,1.65,3.8,5.5,1.67,3.75,5.3,1.65,3.7,5.8
E0,21/09/2019,Man City,Watford,8,0,H,5,0,28,5,11,4,5,9,5,4,2,2,0,0,1.1,11.0,21.0,1.11,10.5,17.5,1.12,9.0,20.0,1.1,11.0,21.0
E0,21/09/2019,Newcastle,Brighton,0,0,D,0,0,11,16,4,3,12,8,5,3,2,1,0,0,2.5,3.2,3.0,2.45,3.2,3.0,2.5,3.1,3.05,2.45,3.2,3.0
E0,22/09/2019,Crystal Palace,Wolves,1,1,D,0,0,13,14,4,4,7,10,6,7,2,1,0,1,2.62,3.1,2.87,2.65,3.0,2.95,2.6,3.1,2.9,2.62,3.1,2.88
E0,22/09/2019,West Ham,Man United,2,0,H,1,0,8,9,6,3,8,9,3,7,2,2,0,0,3.1,3.6,2.2,3.25,3.6,2.15,3.4,3.5,2.1,3.2,3.6,2.2
E0,22/09/2019,Arsenal,Aston Villa,3,2,H,0,1,21,14,6,9,13,15,9,4,5,1,1,0,1.4,4.75,8.0,1.4,5.0,7.25,1.4,4.8,7.5,1.4,4.75,8.0
